yourlist:M20210221A94466D2655679D1FD8953E075198DA8046206A	Entry
1468	Q9UBX3
1468	A0A0S2Z382
1468	A0A0S2Z3G3
1468	B4E1E9
1468	F6RGN5
1747	O60479
7380	O75631
126731	Q6IQ19
7580	P17041
7580	A0A024R7T7
51018	Q9Y3B9
136288	Q8NEG2
136288	F5H7J8
136288	Q86XB5
1750	P56179
8612	O43688
341032	Q8IXP5
338773	Q4V9L6
5714	P48556
5714	V9HW09
10556	P78346
79641	Q9GZN7
140462	Q96DX5
140462	A0A024RBW2
140462	A0A024RBW7
140462	A0A024RBZ4
9643	Q15014
432	P07306
432	Q6FGQ5
284099	Q8N4C9
7167	P60174
7167	Q53HE2
7167	V9HWK1
91464	Q2M1V0
338599	Q68J44
118424	Q8N2K1
118424	A0A024R075
118424	A6NGS0
83707	Q86TN4
83707	A0A024R5C2
83707	F5H6B6
3338	Q9NNZ3
3338	J3KNJ8
3338	Q6PIN0
3338	Q86VG4
5110	P22061
5110	A0A0A0MRJ6
5110	A0A3F2YNX8
5110	B7Z972
5110	F6S8N6
25806	Q9UIW0
25806	F1T0K5
23498	P46952
389799	Q6ZQR2
389799	A2A393
93081	Q5JUR7
93081	A0A024RDZ1
93081	A0A0C4DFW4
221120	Q96Q83
6128	Q02878
6128	A0A024RBK3
6128	Q8TBK5
123970	Q8WTQ4
8611	O14494
8611	A0A024QZS3
8611	A0A024QZU7
6770	P49675
6770	Q6IBK0
29883	Q9UIV1
29883	Q96IQ6
51300	Q9NPL8
51300	C9JU35
23564	O95865
23564	V9HW53
79901	Q53TN4
257407	A6NCS6
125111	Q8N144
125111	A0A654IC68
55586	Q9UGB7
7139	P45379
7139	A0A0A0MRJ5
7139	Q15607
51611	Q9H2P9
51611	B3KWP1
23576	O94760
23576	B2R644
23576	B4DGT0
23576	B4DYP1
23576	B4E3V1
114898	Q9BXJ5
114898	A0A3B0INC0
114898	A0A499FIM1
90673	Q9H7J1
1876	O75461
1876	A0A0S2Z3K8
1876	Q53YM3
1876	Q6Q9Z5
51117	Q9Y3A0
51117	A0A024R890
144348	Q8N3J9
144348	A0A024RBR7
84057	Q9BWT6
84057	A0A087WTC6
11045	O00322
55101	Q9NW81
55101	A0A024R0K4
55101	B4DFT4
55101	M0QZC4
115708	Q96FX7
115708	A0A024R6Q2
56160	Q96MG7
132204	Q8TBG9
1489	Q16619
7419	Q9Y277
4291	P58340
4291	A0A0S2Z4U8
4291	A0A140VKD2
4291	B2RD48
4291	Q2TLE4
4291	Q5HYH4
131965	Q8TCB7
131965	B4DDX3
2040	P27105
2040	A0A024R882
2040	F8VSL7
246243	O60930
246243	B3KUD4
246243	E5KN15
25830	Q9BR01
25830	B7Z2E1
196500	Q8IYJ0
23463	O60725
23463	A0A024R4F6
23463	B3KS61
254359	Q6UX98
254359	E9PI61
254359	E9PLR9
9457	Q5TD97
6495	Q15475
90809	Q86T03
3196	O43763
3651	P52945
958	P25942
958	A0A0S2Z349
958	A0A0S2Z3C7
958	Q6P2H9
401	O14813
2705	P08034
2705	A0A654ICJ7
5409	P11086
5409	A8MT87
283420	Q6UXN8
149281	Q5VVY1
340348	Q86UF1
7416	P21796
7416	A0A1L1UHR1
7416	B3KTS5
374291	O75251
374291	Q6ZS38
374291	Q7LD69
283807	Q6P050
255252	Q8N9N7
255252	A0A024R9M3
93082	Q96EH8
93082	A0A087WVI2
286336	Q5JUQ0
286336	Q8N2W3
128486	Q8N6M3
1414	P53674
51184	Q9UHW5
79047	Q96SI1
126014	Q8IYS5
126014	A0A087WV17
126014	A0A087X1R2
126014	A0A0A0MR14
126014	A0A0A0MRF2
55038	Q9BXL8
55038	A0A024R6P3
389119	Q96EL1
79004	Q9H467
84264	Q6PII5
84264	B4DED4
1046	O14627
57471	Q8TAM6
57471	B4DIZ1
57035	Q9BUV0
57035	A0A024RAD9
1353	Q9Y6N1
1353	B4DEY8
1353	B4DI26
64801	Q9H2C2
64801	A0A024R3V6
84320	Q9BR61
84320	A0A024R949
84320	B2RAA8
9973	O14618
51058	Q5VV52
51058	Q5VV50
5133	Q15116
5133	A0A0M3M0G7
3490	Q16270
167410	Q8N485
167555	Q6UXP7
10557	P78345
55156	Q9NVT9
7274	P49638
220323	Q86UD1
9761	Q14165
9761	F5GX14
6626	P09012
1773	P24855
200933	P0C2W1
127733	Q96LJ8
363	Q13520
3228	P31275
25936	Q96IY1
25936	Q53FM2
25936	Q5SY74
128387	Q17R31
64802	Q9HAN9
64802	A0A024R4E1
64802	B1AN62
10456	O00165
10456	A0A0S2Z565
10456	A0A0S2Z591
29896	Q13595
29896	Q549U1
4066	P12980
8677	O60499
8677	Q5U8S2
8677	X6R2W0
84529	Q9Y2V0
84529	A0A2R8Y7J6
84529	A0A2R8YD89
84529	A0A2R8YEZ2
84529	H3BS01
1053	Q15744
9027	Q9UHE5
22924	Q9UPY8
951	P11049
79993	A1L3X0
79993	D6RHD0
10660	P52954
114049	O43709
246778	Q8NEV9
286451	Q96EC8
201633	Q495A1
3280	Q14469
285386	Q6ZUI0
7130	P98066
27341	Q9Y3A4
56833	Q9P0V8
55143	Q53HL2
7802	O14645
7802	A0A499FIY3
6696	P10451
6696	A0A024RDE2
6696	A0A024RDE6
6696	A0A024RDJ0
6696	B7Z351
6696	Q3LGB0
27071	Q9UN19
27071	J3KNB3
7516	O43543
7516	A0A384MEK2
129303	Q86TG1
10673	Q9Y275
10673	A0A0U5J7Q1
24141	Q9UJQ1
22809	Q9Y2D1
22809	A0A024QZG3
5655	O43240
284415	Q6UX27
284415	D2DJS5
284415	D2DJS6
441864	B6A8C7
441864	A0A087X1Q6
30820	Q9NZI2
8487	O14893
27040	O43561
27040	A0A024QZD6
159090	Q7Z309
159090	B4DN12
159090	G1UD79
159090	G1UD80
221336	Q5SZJ8
114897	Q9BXJ1
114897	A0A0C4DFP7
114897	A0A3B0J271
3430	P80217
50808	Q9UIJ7
50808	Q7Z4Y4
4074	P20645
4074	F5GX30
10553	Q9BUP3
57010	P57796
57010	A0A024R5K4
284680	Q5T0L3
153364	Q68D91
153364	B3KY36
30818	Q9Y2W7
30818	A0A024RE22
200407	Q8IUH2
2274	Q14192
2274	Q2XQU9
2274	Q6I9R8
84279	Q9BSG0
5281	Q07326
5281	Q6IB04
286053	Q96MF7
286053	A0A024R9J6
286053	E5RFJ1
79156	Q96S99
79156	B4DWN9
5050	Q15102
5050	A0A024R0L6
5810	O60671
5810	A0A024R045
105375355	Q9BT76
105375355	A0A0J9YVS6
708	Q07021
7293	P43489
356	P48023
356	Q53ZZ1
8538	Q9UMQ3
54959	A1E959
81542	Q9H3N1
10555	O15120
10555	A0A024R8F9
10555	A0A024R8I7
3621	Q9UK53
3621	A0A0C4DFW2
64096	Q9GZZ7
79754	Q8WXK3
3612	P29218
3612	A0A024R830
3612	A0A140VJL8
150275	Q8IWD4
150275	A0A024R1C5
150275	B7Z820
29903	Q9BWC9
115106	Q96CS2
84504	Q9C056
92002	Q8N1B3
836	P42574
874	O75828
874	V9HW40
3234	P13378
3234	A0A0A0MSX5
29916	Q9Y5W9
4234	Q9UBP6
26097	Q9Y3Y2
26097	A0A087X1B7
284451	Q3SX64
1716	Q16854
1716	D6W5I0
1716	E5KSL5
1716	E5KSL6
83549	Q9HA47
83549	A0A024R8E7
83549	A0A0S2Z5Y6
11166	Q9Y651
6251	Q15404
10584	Q9Y6Z7
10584	A0A024R9J3
100130958	A8MT33
56971	Q7Z692
26589	Q9H2W6
10023	Q92837
124446	Q86XT9
124446	A0A024R618
4350	P29372
4350	Q1W6H1
5354	P60201
5354	A0A0S2Z4D4
5354	A8K9L3
5354	B4DI30
54967	Q8WUE5
56650	Q9NY35
56650	A0A0R4J2F2
401236	H3BQB6
10590	O76038
5696	P28062
5696	X5CMJ9
51655	Q9Y272
84727	Q99619
10219	Q96E93
120224	Q96B21
5790	Q14761
79693	Q86U90
3638	O15503
3638	A0A024RD68
3638	A4D2M9
3638	F5H6P3
11340	Q96B26
84174	Q9H6Q3
84335	Q96B36
84335	A0A024QZF6
80148	Q8N2U9
388730	Q6P7N7
11212	O94903
7993	O00124
7993	B4DKK1
2055	Q9UBY8
2055	A0A024QZ57
29777	Q9ULW3
29777	A0A024R029
340485	Q5QJU3
340485	B3KVV5
51010	Q9NQT5
51010	Q9NYS3
91283	Q96H12
91283	A0A024R171
25977	Q8NC96
4973	P78380
4973	A0A024RAU0
127262	Q5T0D9
116071	Q8N1L9
116071	B4DV37
7884	Q14493
7884	B3KSC5
7884	B3KST9
7884	B4DUW7
7884	E7EUV9
7884	Q53XR2
51257	Q9P0N8
140902	Q9H3Y0
3559	P01589
3559	Q5W005
5432	P19387
5432	Q6FGR6
100129792	Q4G0S7
100129792	A0A024R043
596	P10415
596	A0A024R2B3
596	A0A024R2C4
7390	P10746
7390	A0A0S2Z4T8
7390	A0A0S2Z5C5
7390	A0A3B3ISM6
7390	A0A3B3ITJ2
7390	Q5T3L8
10898	O95639
10898	B7Z7B0
349149	Q8NFK1
29035	Q14CZ0
10573	Q13084
3052	P53701
3052	A0A024RBY9
10549	Q13162
10549	V9HW63
78986	Q9BV47
4345	P41217
4345	B4DDZ6
4345	F8W7G1
8859	P49842
8859	A0A1U9X8L3
23673	Q86Y82
90865	O95760
347252	Q8WX77
4254	P21583
4254	A0A024RBC0
4254	A0A024RBF5
643236	A0PK05
2730	P48507
3958	P17931
3958	A0A024R693
51162	Q9UHF1
51162	A0A024R8F5
115761	Q969Q4
160857	Q5T0U0
58495	Q9BRP0
7386	P47985
1728	P15559
1728	B4DLR8
161753	Q8IXM7
3167	A2RU54
8269	Q14656
140578	Q9H9P2
140578	A0A0C4DFS2
9350	O95813
7507	P23025
10927	Q9Y657
10927	A0A024R297
160364	Q5QGZ9
56	P26436
54472	Q9H0E2
54472	B3KR28
54472	E9PNS3
54472	F2Z2Y8
54472	Q6FIE9
54472	Q8N8J5
2709	O95377
2709	A0A654IE64
80758	Q8TB68
80758	A0A024R7R8
100125288	P0C6A0
55850	Q9NZ43
93343	Q96EY5
93343	A0A024R7L6
83983	Q9BXA6
83983	A0A024R7Q5
10370	Q99967
10370	A0A0A0MTM3
10370	D9ZGF1
84870	Q9BXY4
51277	Q9NZQ0
55082	Q9NWB6
55082	A0A024RDW4
4821	O95096
9227	O95237
5699	P40306
125228	Q96ND0
51076	Q9NTM9
63877	Q9H8W3
63928	O43745
124222	Q8N4S7
124222	I3L1A2
124222	I3L265
83692	Q8TCZ2
83692	A0A024RC16
3112	P13765
3112	Q5QNS2
843	Q92851
843	A0A0S2Z3G5
843	A0A0S2Z3Z5
5245	P35232
5245	A8K401
5245	Q53FV0
397	P52566
397	A0A024RAS5
339669	O43247
387778	Q5MJ68
261726	O75663
5565	O43741
57798	Q8WUU5
114960	Q96PP4
114960	A0A024R769
8192	Q16740
167826	Q7RTU3
6430	Q13243
6430	A0A024R6D8
6430	Q86U32
57171	Q86YN1
57171	A0A024R8B5
283514	Q8IW03
11164	Q9UKK9
3732	P27701
1312	P21964
1312	A0A140VJG8
23760	P48739
375341	Q6ZUJ4
84064	Q9H0R4
84064	V9HW73
3488	P24593
100996693	A0A087WV53
81618	Q9NQX7
81618	B8ZZM6
10106	O14595
10106	A0A024RB65
10106	A0A024RBA6
282679	Q8NBQ7
55611	Q96FW1
55611	B3KUV5
8061	P15407
8061	A0A0S2Z595
8061	E9PKL5
8061	E9PPX2
768211	Q8IUW5
30010	P58417
30010	Q3LID8
358	P29972
358	A0A024RA31
84240	Q8N567
84240	A0A024RAL5
54923	Q9H400
54923	A0A087WT39
5682	P25786
5682	B4E0X6
794	P22676
794	A0A140VK08
794	A6NER6
43849	Q9UKR0
43849	A0A024R4M4
43849	B9EGA9
64105	Q9BS16
64105	D6RHD3
3087	Q03014
196051	Q5VZY2
196051	B7Z3R3
10101	Q9Y5Y2
10101	B7Z6P0
10101	H3BQR2
157773	Q96LL4
124641	Q8WZ82
5306	Q00169
5306	V9HWC5
57103	Q9NQ88
84890	Q96SZ5
84890	B3KXN9
81619	Q8NG11
2707	O75712
2707	A0A654ICK0
2250	P12034
2250	Q8NBG6
63973	Q9H2A3
55647	Q9NX57
29079	Q9NPJ6
29079	A0A024RDY7
9491	Q92530
9491	A0A140VJT2
9491	B4DXW9
9491	Q5QPM7
5564	Q9Y478
5564	A0A024RBN1
140707	Q8WY22
766	P43166
51171	Q9BPX1
51171	A0A140VJH8
9023	O95992
30819	Q9NS61
30819	A0A2R8Y6D7
30819	B3KSZ5
83401	Q9HB03
64077	Q9H008
64077	Q5T1Z0
55166	Q7L2Z9
81629	Q96PN8
3215	P09067
9019	O95297
9019	A0A024R8Y3
9019	A8K5D4
135138	Q96M98
1734	Q92813
1734	A8K845
6836	O15260
6836	B7Z1G8
6836	B7Z7A8
140730	Q9H426
85016	Q9BRQ4
85016	Q7Z2V0
150248	Q8WYQ4
150248	F8W7S3
339123	Q96S16
259197	O14931
259197	Q05D23
728858	A8MTZ7
84066	Q5T0J7
10268	O60896
10268	A4D2L1
972	P04233
375519	Q6PEY0
3552	P01583
84885	Q96GR4
79752	Q8TCF1
6591	O43623
221908	Q8TAP8
78989	Q9BWP8
79924	Q7Z4H4
5017	O14753
5017	G3V1B0
25950	Q9Y3V2
25950	D3DT49
1991	P08246
8635	O00584
8635	D6REQ6
89978	Q7L8W6
6697	P35270
283518	Q8N5I3
6809	Q13277
6809	Q53YE2
55331	Q9NUN7
55331	B7Z2Q2
55331	B7Z2V2
219902	Q6ZRR5
219902	A8K0W5
63924	Q96AQ7
63924	A0A0A0MRY9
84513	Q8NEB5
84513	A0A140VK38
116448	Q8TAK6
7923	Q92506
7923	A0A1U9X7U3
55707	Q9NVZ3
55707	B4DUR7
7083	P04183
7083	A0A384MDV9
7083	K7ES52
3248	P15428
9997	O43819
4908	P20783
254013	Q8IXQ9
114904	Q9BXI9
114904	A0A024R1J0
23551	Q96D21
1990	Q9UNI1
219995	Q8N5U1
219995	B4DTI9
81611	Q9BTT0
81611	B4E0D5
81611	E9PLC4
128338	Q6UX65
128338	A0A024R0B7
127534	Q9NTQ9
127534	A0A654IBS8
3386	Q14773
3386	U5U6P8
1854	P33316
1854	A0A0C4DGL3
1854	H0YNW5
727800	Q9H0X6
9445	Q9Y287
9445	A0A384MDP7
58473	Q9UF11
58473	A0A024R5H7
58473	A0A024R5H9
58473	A0A024R5J2
113791	Q96FE7
113791	A0A024R1M3
284348	Q6UWN5
54859	Q0PNE2
1831	Q99576
1831	Q5JRJ2
940	P10747
940	B4E0L1
64600	Q9BZM2
10197	P61289
10197	A0A024R203
10197	B3KQ25
10197	Q6MZZ1
10197	V9HWJ8
124936	Q8WUJ1
340481	Q8IVQ6
150372	Q8NET5
83461	Q99618
83461	F5GX58
83461	F8WDL1
83461	J3KMY0
362	P55064
220002	Q8NBI2
220002	F5H1Q2
84824	Q7L513
84824	Q6MZF2
51107	Q96BI3
51107	B4DUG7
28959	Q3YBM2
28959	A0A090N7V7
1044	P47902
56951	Q8NC54
338949	A6NGA9
338949	A0A3B3ITB0
5443	P01189
335	P02647
335	A0A024R3E3
643669	I3L3R5
147807	Q96C55
22943	O94907
22943	I1W660
155368	Q8N6F8
90407	Q96HV5
10242	Q9Y691
10242	B5BNW5
10242	B7Z513
3111	P06340
3111	A0A1V0E3M7
3111	A0A1V0E3N1
3111	A0A1V0E3N3
3111	A0A1V0E3N6
3111	A0A1V0E3N7
3111	A0A1V0E3P0
3111	A0A1V0E3P1
3111	A0A1V0E3P3
3111	A0A1V0E3P6
3111	A0A1V0E3P8
3111	A0A1V0E3P9
3111	A0A1V0E3Q1
3111	A0A1V0E3Q2
3111	A0A1V0E3Q3
3111	A0A1V0E3Q4
3111	A0A1V0E3Q5
3111	A0A1V0E3Q6
3111	A0A1V0E3Q7
3111	A0A1V0E3Q8
3111	A0A1V0E3R0
3111	A0A1V0E3R3
3111	A0A1V0E3R4
3111	A0A1V0E3R6
3111	A0A1V0E3R8
3111	A0A1V0E3S0
3111	A0A1V0E3S4
3111	A0A1V0E3S6
3111	A0A1V0E3S7
3111	A0A1V0E3T1
3111	X5CF87
10651	O75431
11249	O95156
7805	Q13571
7805	Q5TBB8
23510	Q14681
23510	Q8IYY2
727910	A6NGC4
3221	P09017
3221	A0A024RB51
3221	Q86TF7
80194	Q9H6X4
5692	P28070
5692	A0A140VK46
284612	Q5VXT5
284612	B4DYR7
51778	Q9NPC6
79071	Q9H5J4
79071	A1LV06
125981	Q8TDN7
253635	Q8N954
375190	P0C875
375190	A0A087WVX1
219409	Q9H4S2
6615	O95863
5621	F7VJQ1
5621	P04156
5621	Q53YK7
157869	Q8IVN8
51329	Q66PJ3
3003	P49863
139322	Q6UXV4
157848	A6NJ46
132112	P59025
4284	P30301
644168	A6NNA5
148304	Q96LT6
148304	A0A0A8K8E6
2205	P12319
284654	Q2MKA7
11185	O95050
3484	P08833
283576	Q8N966
10001	O75586
10001	A0A087WYL7
5693	P28074
5693	A0A140VJS7
344022	A8MTQ0
157378	Q6PI78
4722	O75489
4837	P40261
4837	Q6FH49
147719	Q6UWN0
147719	A8K8E0
7138	P13805
79165	Q96BZ8
255374	A4D2B0
343	O94778
255762	Q8IXQ8
10084	O60828
10084	A0A0S2Z4V5
55840	Q96CJ1
55840	B4DWJ3
11270	Q8IXM6
11270	A0A1U9X845
11270	B3KQU6
3109	P28068
3109	A0A1V0E3P2
10772	O75494
10772	A0A0S2Z504
10772	B3KNY6
10772	Q5JRI1
124995	Q7Z7H8
118881	Q86VU5
9965	O95750
100129271	Q5T750
6649	P08294
6649	A0A140VJU8
10272	O95633
10272	A0A024R1Y8
2987	Q16774
2987	A0A024R3U5
2987	Q6IBG8
4901	P54845
10669	Q99674
377677	Q8N1Q1
5179	P01210
5179	A0A024R7V4
284361	Q5UCC4
23548	Q6PID6
135886	Q6UE05
51208	P56856
3108	Q31604
3108	Q6ICR9
130617	Q8WV99
130617	A0A087X0D9
23558	Q969T9
23558	A0A024R8L1
55163	Q9NVS9
55163	V9HW45
474354	Q8N456
149297	Q5VT40
149297	F1T0K0
58478	Q9UHY7
58478	D6RA00
65999	Q9BV99
65999	A0A090N7W5
202051	Q86W54
8417	O15400
135295	Q8WXF0
389421	Q6ZN17
389421	A0A1B0GVD3
83699	Q9UJC5
10804	O95452
10804	A0A024RDS4
5111	P12004
793	P05937
219541	A0JLT2
59285	Q9BXT2
59285	A6NFR2
59285	A6NP74
8115	P56279
8115	A0A024R6G5
5685	P25789
5685	H0YLC2
5685	H0YN18
55831	Q9P0I2
83698	Q9BXU9
83698	A4D1Z1
283899	Q8NBZ0
283899	J3KNE2
146310	Q2KHN1
146310	H3BNJ8
3028	Q99714
3028	A0A0S2Z410
2010	P50402
7348	O75841
81543	Q9BY71
8431	Q15466
3927	Q14847
3927	A0A024R1S8
3927	B4DIC4
388364	Q6UXZ0
3225	P31274
3225	A0A024RAZ6
1633	P27707
1633	F5CTF3
51705	Q9ULC0
51705	Q4W5J1
566	P20160
90580	Q9BSF4
8625	O14593
8625	A0A024R7M1
8625	A0A024R7P0
134728	Q5VVH5
8813	O60762
8813	A0A0S2Z4Y5
8813	Q5QPK2
25805	Q13145
55301	Q9NV23
761	P07451
761	V9HWA3
760	P00918
760	V9HW21
84232	Q9H063
120534	Q8N8R7
112464	Q969G5
121642	Q6NS38
342897	Q6ZVX7
10412	O95478
10412	A0A0A0MQZ6
10412	Q5J7U2
374355	P0C7W6
118472	Q8NB15
124274	Q6DWJ6
124274	A0A142CHG1
5716	O75832
116135	Q96PB8
116135	A1LNH5
3396	Q14197
150368	Q6ICB4
64960	P82914
1447	P05814
1447	W5RWE1
27123	Q9UBU2
1675	P00746
1675	A6XNE2
1675	K7ERG9
134637	Q7Z6V5
25972	Q53HI1
25972	A0A0S2Z612
25972	J3KQ47
84759	Q9BSM1
386618	Q8WVF5
219670	Q8TC29
219670	A0A087WUX1
4956	Q14990
283927	P0C024
283927	A0A087WVP7
11202	O60259
11202	A0A0A0MQY9
3001	P12544
4255	P16455
4255	B4DEE8
8228	P41247
8228	A0A024RBU8
27344	Q9UHG2
81790	Q96K19
28973	Q9Y676
28973	B0S7P4
10882	O75973
11267	Q96H20
79850	Q8TBR7
79850	I3L336
203260	Q8WV48
51147	Q9UNL4
8799	O96011
8799	A0A024R4E7
127253	Q6IPR3
127253	Q96GE7
25796	O95336
25796	A0A0K0K1K7
285800	Q8N4B5
254773	Q86SG7
388946	A6NEH6
6835	Q15527
79953	Q9H7V2
51050	O43692
9342	O95721
92181	Q8WUN7
92181	B2R886
92181	B3KMW8
133957	Q96BQ5
55573	Q9UKY7
55573	D6R9V8
55573	D6RDN0
55573	D6RFH2
755	O43822
51406	Q9UMY1
51406	A0A024QZW2
10189	Q86V81
10189	E9PB61
84336	Q96IK0
84336	B4DFS4
84869	Q8N4T8
283129	Q3KP22
81555	Q969M3
83464	Q8WW43
196541	Q5VZV1
55529	Q8N4L2
6132	P62917
23201	Q92567
146225	Q8TAZ6
199745	Q8NA92
199745	B4DKM9
199745	H9CWI5
826	P04632
826	A0A0C4DGQ5
55554	Q9H2R5
55554	A0A6B7HBY5
55554	M0R0D7
55554	Q6UBM2
11012	Q9UBX7
11012	A0A1R3UDR5
401190	Q6MZT1
401190	B4DKB7
6715	P18405
6715	B7Z4D8
145258	P56915
143282	Q8TAT2
10935	P30048
10935	A0A384MTR2
643803	Q3LI83
9966	O95150
9966	A0A0U5JA19
9145	O43759
939	P26842
515	P24539
515	Q08ET0
5657	P24158
60436	Q9GZN2
1052	P49716
9789	Q15005
5450	Q16633
64897	Q96C57
64897	B4DRA4
64897	B4DWJ9
64897	E7ENF1
64897	F5H7W8
64897	G5EA44
605	Q4VC05
55897	Q9BRJ9
55287	Q8WWA1
55287	B4DXI0
84333	Q86SE9
25837	Q9ULW5
398	Q99819
398	F1T0H7
4435	Q99966
1745	P56177
1745	X5D2F9
4239	P55083
4239	A0A024QZ34
7531	P62258
7531	V9HW98
4617	P13349
58480	Q7L0Q8
58480	A0A024R3Q7
221035	Q6NUK4
221035	X5DP57
221035	X5DR89
10228	O43752
57801	Q9HCC6
57801	D6REB3
57801	E9PB28
285525	Q8N8F6
83890	Q9BWV2
83890	A0A140VJV2
51293	Q9NPF0
5684	P25788
5684	A0A140VK43
51297	Q9NP55
5173	P01213
389941	Q5VWW1
389941	A0A3B0J0F3
399888	Q6P0A1
2001	Q9UKW6
2001	A0A087X1W9
2001	A8K443
146227	Q3B7T3
9622	Q9Y5K2
9622	A0A0C4DFQ5
9622	Q5BQA0
9622	Q96PT1
2109	P38117
6627	P09661
4340	Q16653
4340	Q5SSB8
84365	Q9BYG3
79022	Q9BVX2
3604	Q07011
51524	Q9NPI0
51524	J3QSZ6
113746	Q96PU9
56898	Q9BUT1
646019	A6NI87
6716	P31213
10602	Q9UKI2
51450	Q99811
51450	A0A140VJS2
54968	Q9BUB7
84747	A6NIH7
84747	Q69YW6
23474	O95571
23474	A0A0S2Z580
23474	A0A0S2Z5B3
23474	A0A0S2Z5N8
23474	B2RCZ7
1154	Q9NSE2
220134	Q96BD8
220134	A0A024R294
80228	Q96SN7
80228	B4DUB4
9308	Q01151
9308	A0A087WX61
3122	P01903
3122	A0A0G2JMH6
22826	O75937
56953	Q9NPB1
56953	Q2I378
9487	Q9Y2B2
9487	A8MTV0
201161	Q7Z7K6
441631	A1L157
26127	Q9NVK5
51118	Q9Y3A2
27010	Q9H3S4
27010	A0A090N8Y0
27010	F5GZG6
6991	Q8IZS6
112858	Q96S44
27296	Q9Y2B4
80011	Q9GZU8
80011	A0A024R6T8
342918	C9J6K1
125875	Q8NHS1
10099	O60637
2018	Q04743
10950	Q14201
10950	Q6IAU3
57129	Q9HD33
1534	P49447
1534	B3KTA1
1534	J3QRH5
11248	O95157
58191	Q9H2A7
58191	A0A6I8PIU0
219557	Q8TBZ9
83855	Q9BXK1
8744	P41273
8744	A0A0U5J8I0
90141	Q9BUY7
56902	Q9NRX1
27247	Q9UMS0
2259	Q92915
90199	Q8IUA0
90199	A0A140VK68
140711	A0PJX2
23594	Q9Y5N6
23594	A0A024R6R3
83596	Q9HB09
83596	A0A0X9JFN5
83596	I6LJZ5
83596	I6LJZ6
83596	I6LJZ7
83596	I6LJZ8
83596	I6LJZ9
43847	Q9P0G3
43847	A0A024R4M6
43847	A0A1R3UHJ7
79038	Q9BQ24
64951	Q96EL2
664	Q12983
664	Q6NVY4
81932	Q9BSH5
51249	Q5SWH9
27178	Q9NZH6
79139	Q9BUN8
79139	A0A024R9G3
79139	E5RGY0
54948	Q9NX20
56675	Q9NQ35
5650	P49862
5650	A0A024R4H6
5650	B4DHX9
284366	Q9UKQ9
284366	Q2XQG6
29844	P0C1Z6
29844	A0A024R4Q5
155382	Q86XT2
390664	P60827
390664	A0A3B0IWW5
51616	Q9HBM6
285382	A6NLC5
9527	O95249
9527	E9PCW1
10589	Q14919
1028	P49918
284613	Q8N8Q1
284613	B4DR38
284613	B4E0W0
284613	Q6ZQS1
1733	P49895
1733	A8K415
80333	Q6PIL6
80333	A8K4N3
126074	Q6NVH7
8839	O76076
627	P23560
627	A0A0E3SU01
64146	Q9HBH1
64146	A0A024R6Y3
10653	O43291
10653	A0A140VJV6
83876	Q9BYG7
83876	A0A024R2B7
51119	Q9Y3A5
51119	A0A0S2Z5I7
441027	B9EJG8
2643	P30793
2643	A0A024R642
2643	Q8IZH9
5720	Q06323
5720	A0A0K0K1L8
5720	Q86SZ9
344018	Q6QHK4
285148	Q2TAA2
285148	A0A140VJL6
285148	Q05D21
285148	Q6NVV8
79666	Q9H8W4
1175	P53680
1175	M0QYZ2
1175	M0R0N4
1175	X6R390
84693	Q96PE7
2272	P49789
2272	A0A024R366
4729	P19404
29090	Q9BVV7
29090	A8K1K8
4153	P11226
7102	P41732
139886	Q56A73
4656	P15173
11030	Q93062
11030	B4E3T4
11030	D3DSV0
2810	P31947
6426	Q07955
6426	Q59FA2
27254	Q9Y534
121599	Q8N5J4
144448	P0C672
55092	Q9NW97
55092	A0A024QZ97
55092	Q9BSA0
60492	Q9GZT6
284486	Q8N1Q8
343521	Q5JR98
65997	Q9BPW5
133015	Q8N7B6
133015	A8K679
133015	D6RGK2
222008	Q8TAG5
222008	F8W8J5
129531	Q8WV92
140838	Q8TBE9
84294	Q9BRU9
90139	Q96SJ8
167	P54107
167	A0A0K0K1I1
4188	Q99750
4188	A0A024RCY2
4188	B1AKB6
79140	Q9BUN5
713	P02746
713	A0A024RAB9
6781	P52823
10867	O75954
8079	Q15773
8079	A8K1F4
8079	Q5U0N1
55161	P57088
55161	A0A024R9W7
4762	Q92886
4762	F1T0H3
7163	P55327
146456	Q8WW62
285672	Q8N9Q2
8800	O75192
8800	B2R8C6
8800	B4DMF6
375323	Q7Z7J7
1193	O15247
401097	F5H4A9
4050	Q06643
4050	Q5STB2
9526	O75352
9526	A0A0S2Z4W8
9526	B4DLH7
9526	J3QW43
727857	Q7RTU4
55256	Q9BV57
81575	Q96LR9
81575	A0AVN6
7019	Q00059
7019	E5KSU5
643226	A6NFK2
7529	P31946
7529	V9HWD6
84290	Q96L46
55957	Q96GY3
5687	P60900
5687	A0A140VK44
7172	P51580
7172	A0A024QZW0
9470	O60573
9470	B8ZZ50
9470	B8ZZL3
9470	B9A023
9470	Q53RG0
9470	Q59FE1
25949	O95926
116238	Q96CP7
8074	Q9GZV9
5132	P20941
5132	A0A024R982
5132	Q52LP8
5396	P54821
83661	Q9BY19
341116	Q96PG2
965	P19256
91977	Q8TDC0
51637	Q9Y224
51637	Q549M8
10971	P27348
733	P07360
3692	P56537
7534	P63104
7534	D0PNI1
54512	Q9NPD3
134147	Q96DG6
60490	Q96CD2
60490	H3BQB0
60490	H3BRQ0
